,Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_MISS,Embarked_Q,Embarked_S,LE_Cabin,LE_Ticket,target
150,-0.3693648410115938,1.6391955716669195,-0.47454519624983954,-0.4736736092984604,-0.39623469652696586,0,1,0,0,0,1,146,622,0
151,-1.5661069258891576,-0.5924805998028931,0.4327933656785018,-0.4736736092984604,0.6925485130875209,1,0,0,0,0,1,61,36,1
152,0.8273772438659699,1.985490149998442,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,516,0
153,0.8273772438659699,0.8311748888933667,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,0,1,0,0,0,1,146,538,0
154,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.5011867534870308,0,1,0,0,0,1,146,573,0
155,-1.5661069258891576,1.6391955716669195,-0.47454519624983954,0.7676298785983874,0.5874293382238074,0,1,1,0,0,0,146,595,0
156,0.8273772438659699,-1.0542067042449232,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,1,0,0,0,1,0,146,418,1
157,0.8273772438659699,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,654,0
158,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,1,0,0,0,1,146,258,0
159,0.8273772438659699,0.0,6.784163299176891,2.0089333664952354,0.7519458402879414,0,1,0,0,0,1,146,568,0
160,0.8273772438659699,1.100515116484551,-0.47454519624983954,0.7676298785983874,-0.32425318983493084,0,1,0,0,0,1,146,470,0
161,-0.3693648410115938,0.7926977135231975,-0.47454519624983954,-0.4736736092984604,-0.331300330350235,1,0,0,0,0,1,146,559,1
162,0.8273772438659699,-0.2846631968415396,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,1,0,0,0,1,146,323,0
163,0.8273772438659699,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,1,0,0,0,1,146,265,0
164,0.8273772438659699,-2.208521965349999,3.1548090514635256,0.7676298785983874,0.1506737441786005,0,1,0,0,0,1,146,249,0
165,0.8273772438659699,-1.5928871594272918,-0.47454519624983954,2.0089333664952354,-0.2351571990343002,0,1,0,0,0,1,146,423,1
166,-1.5661069258891576,0.0,-0.47454519624983954,0.7676298785983874,0.4589861417231558,1,0,0,0,0,1,123,28,1
167,0.8273772438659699,1.1774694672248893,0.4327933656785018,4.491540342288931,-0.08666388103324908,1,0,0,0,0,1,146,337,0
168,-1.5661069258891576,0.0,-0.47454519624983954,-0.4736736092984604,-0.12642988822675086,0,1,0,0,0,1,146,576,0
169,0.8273772438659699,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,0,1,0,0,0,1,146,80,0
170,-1.5661069258891576,2.4087390790703034,-0.47454519624983954,-0.4736736092984604,0.026090367211616904,0,1,0,0,0,1,18,5,0
171,0.8273772438659699,-1.9776589131289837,3.1548090514635256,0.7676298785983874,-0.06199888922968463,0,1,0,0,1,0,146,480,0
172,0.8273772438659699,-2.208521965349999,0.4327933656785018,0.7676298785983874,-0.4242561406845337,1,0,0,0,0,1,146,344,1
173,0.8273772438659699,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,1,0,0,0,1,146,659,0
174,-1.5661069258891576,2.0239673253686115,-0.47454519624983954,-0.4736736092984604,-0.030371322596999754,0,1,1,0,0,0,14,90,0
175,0.8273772438659699,-0.9002980027642465,0.4327933656785018,0.7676298785983874,-0.4902797934380587,0,1,0,0,0,1,146,412,0
176,0.8273772438659699,0.0,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,1,0,0,0,1,146,488,0
177,-1.5661069258891576,1.5622412209265812,-0.47454519624983954,-0.4736736092984604,-0.07030444769415023,1,0,1,0,0,0,69,593,0
178,-0.3693648410115938,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,146,169,0
179,0.8273772438659699,0.48488031056184405,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,1,0,0,0,1,146,574,0
180,0.8273772438659699,0.0,6.784163299176891,2.0089333664952354,0.7519458402879414,1,0,0,0,0,1,146,568,0
181,-0.3693648410115938,0.0,-0.47454519624983954,-0.4736736092984604,-0.34539461138084326,0,1,1,0,0,0,146,629,0
182,0.8273772438659699,-1.5928871594272918,3.1548090514635256,2.0089333664952354,-0.016444159470040135,0,1,0,0,0,1,146,329,0
183,-0.3693648410115938,-2.208521965349999,1.340131927606843,0.7676298785983874,0.13683114673782454,0,1,0,0,0,1,144,114,1
184,0.8273772438659699,-1.9776589131289837,-0.47454519624983954,2.0089333664952354,-0.20495516825442542,1,0,0,0,0,1,146,271,1
185,-1.5661069258891576,0.0,-0.47454519624983954,-0.4736736092984604,0.3583127057902398,0,1,0,0,0,1,9,34,0
186,0.8273772438659699,0.0,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,1,0,0,0,1,0,146,459,1
187,-1.5661069258891576,1.1774694672248893,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,1,0,0,0,1,146,11,1
188,0.8273772438659699,0.7926977135231975,0.4327933656785018,0.7676298785983874,-0.3363340021468808,0,1,0,0,1,0,146,435,0
189,0.8273772438659699,0.48488031056184405,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1,0,0,0,1,146,386,0
190,-0.3693648410115938,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,0,0,0,1,146,122,1
191,-0.3693648410115938,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1,0,0,0,1,146,227,0
192,0.8273772438659699,-0.8233436520239081,0.4327933656785018,-0.4736736092984604,-0.4902797934380587,1,0,0,0,0,1,146,406,1
193,-0.3693648410115938,-2.054613263869322,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0,1,0,0,0,1,141,113,1
194,-1.5661069258891576,1.100515116484551,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,1,0,1,0,0,0,28,604,1
195,-1.5661069258891576,2.177876026849288,-0.47454519624983954,-0.4736736092984604,2.301728820789,1,0,1,0,0,0,43,586,1
196,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,1,0,0,1,0,146,452,0
197,0.8273772438659699,0.9466064150038742,-0.47454519624983954,0.7676298785983874,-0.47920571548543794,0,1,0,0,0,1,146,494,0
198,0.8273772438659699,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0,0,0,1,0,146,461,1
199,-0.3693648410115938,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,0,0,0,0,1,146,160,0
200,0.8273772438659699,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,1,0,0,0,1,146,306,0
201,0.8273772438659699,0.0,6.784163299176891,2.0089333664952354,0.7519458402879414,0,1,0,0,0,1,146,568,0
202,0.8273772438659699,0.3309716090811673,-0.47454519624983954,-0.4736736092984604,-0.5176307525123133,0,1,0,0,0,1,146,242,0
203,0.8273772438659699,1.2159466425950585,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,1,1,0,0,0,146,177,0
204,0.8273772438659699,-0.9002980027642465,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,1,0,0,0,1,146,530,1
205,0.8273772438659699,-2.1315676146096605,-0.47454519624983954,0.7676298785983874,-0.43776248884929375,1,0,0,0,0,1,145,316,0
206,0.8273772438659699,0.17706290760049057,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,0,1,0,0,0,1,146,247,0
